P20_001,名称,所在地,種別,P20_005,P20_006,P20_007,P20_008,P20_009,P20_010,P20_011,P20_012,レベル,備考,緯度,経度,NO
13109,東海中学校,東京都品川区東品川3-30-15,避難所,942,-1,0,0,0,0,0,1,1,,35.612578,139.748993,679
13109,東五反田児童センター,東京都品川区東五反田5-24-1,避難所,52,-1,0,0,0,0,0,1,1,,35.6280109991,139.723279,680
13109,東大井児童センター,東京都品川区東大井1-22-16,避難所,232,-1,0,0,0,0,0,1,1,,35.6034779991,139.741419,681
13109,東中延児童センター,東京都品川区東中延2-5-10,避難所,223,-1,0,0,0,0,0,1,4,,35.6078869991,139.713966,682
13109,東品川シルバーセンター,東京都品川区東品川3-32-10,二次避難所,150,-1,0,0,0,0,0,1,4,,35.6143451802,139.750880317,683
13109,東品川児童センター,東京都品川区東品川1-34-9,避難所,210,-1,0,0,0,0,0,1,4,,35.6191329991,139.746076,684
13109,南ゆたか児童センター,東京都品川区豊町4-17-21,避難所,120,-1,0,0,0,0,0,1,1,,35.606661,139.721106,685
13109,南大井シルバーセンター,東京都品川区南大井3-7-13,二次避難所,72,-1,0,0,0,0,0,1,1,,35.5917369991,139.734307,686
13109,南大井児童センター,東京都品川区南大井3-7-13,避難所,147,-1,0,0,0,0,0,1,4,,35.5917749991,139.734411,687
13109,南品川シルバーセンター,東京都品川区南品川5-10-3,二次避難所,28,-1,0,0,0,0,0,1,4,,35.6102103508,139.739776299,688
13109,南品川児童センター,東京都品川区南品川4-5-28,避難所,220,-1,0,0,0,0,0,1,1,,35.613605,139.738771,689
13109,日野学園,東京都品川区東五反田2-11-1,避難所,2966,-1,0,0,0,0,0,1,3,,35.6245581294,139.727904582,690
13109,八潮児童センター,東京都品川区八潮5-10-27,避難所、二次避難所,697,-1,0,0,0,0,0,1,3,,35.6001258233,139.7514649,691
13109,八潮小学校,東京都品川区八潮5-11-17,避難所,1158,-1,0,0,0,0,0,1,1,,35.600663,139.751604,692
13109,八潮地域センター１階広間,東京都品川区八潮5-10-27,二次避難所,120,-1,0,0,0,0,0,1,1,,35.600153,139.751255,693
13109,八潮中学校,東京都品川区八潮5-11-2,避難所,1340,-1,0,0,0,0,0,1,1,,35.601246,139.752465,694
13109,八潮南小学校,東京都品川区八潮5-9-11,避難所,906,-1,0,0,0,0,0,1,1,,35.597969,139.752493,695
13109,八潮南中学校,東京都品川区八潮5-9-2,避難所,1112,-1,0,0,0,0,0,1,1,,35.598913,139.752299,696
13109,八潮北小学校,東京都品川区八潮5-2-1,避難所,906,-1,0,0,0,0,0,1,1,,35.604218,139.753298,697
13109,品川エトワール女子高等学校,東京都品川区南品川5-12-4,避難所,800,-1,0,0,0,0,0,1,1,,35.608884,139.740743,698
13109,品川女子学院,東京都品川区北品川3-3-12,避難所,797,-1,0,0,0,0,0,1,1,,35.620827,139.739326,699
13109,品川小学校,東京都品川区北品川3-9-30,避難所,804,-1,0,0,0,0,0,1,1,,35.617883,139.737854,700
13109,浜川小学校,東京都品川区南大井4-3-27,避難所,1092,-1,0,0,0,0,0,1,1,,35.598246,139.735883,701
13109,浜川中学校,東京都品川区東大井3-18-34,避難所,792,-1,0,0,0,0,0,1,1,,35.600329,139.738327,702
13109,冨士見台児童センター,東京都品川区西大井6-1-8,避難所,202,-1,0,0,0,0,0,1,4,,35.6012911886,139.714338277,703
13109,冨士見台中学校,東京都品川区西大井5-5-14,避難所,792,-1,0,0,0,0,0,1,1,,35.598412,139.715246,704
13109,平塚シルバーセンター,東京都品川区平塚2-10-20,二次避難所,60,-1,0,0,0,0,0,1,1,,35.616914,139.713962,705
13109,平塚橋シルバーセンター,東京都品川区西中延1-2-8,二次避難所,98,-1,0,0,0,0,0,1,1,,35.6144,139.709965,706
13109,平塚児童センター,東京都品川区平塚2-2-3,避難所,291,-1,0,0,0,0,0,1,4,,35.618799,139.717439,707
13109,平塚小学校,東京都品川区荏原4-5-31,避難所,804,-1,0,0,0,0,0,1,1,,35.615604,139.707551,708
13109,平塚中学校,東京都品川区平塚3-16-26,避難所,720,-1,0,0,0,0,0,1,1,,35.615604,139.709996,709
13109,朋優学院高等学校,東京都品川区西大井6-1-23,避難所,750,-1,0,0,0,0,0,1,1,,35.600551,139.714468,710
13109,芳水小学校,東京都品川区大崎3-12-22,避難所,880,-1,0,0,0,0,0,1,1,,35.61916,139.724855,711
13109,北品川シルバーセンター,東京都品川区北品川1-29-12,二次避難所,64,-1,0,0,0,0,0,1,1,,35.620533,139.741771,712
13109,北品川児童センター,東京都品川区北品川2-7-21,避難所,147,-1,0,0,0,0,0,1,1,,35.6189379991,139.744243,713
13109,立会小学校,東京都品川区東大井4-15-9,避難所,1192,-1,0,0,0,0,0,1,1,,35.604523,139.740188,714
13109,立正大学,東京都品川区大崎4-2-16,避難所,8500,-1,0,0,0,0,0,1,1,,35.62091,139.7233,715
13109,鈴ヶ森小学校,東京都品川区南大井4-16-2,避難所,1030,-1,0,0,0,0,0,1,1,,35.594385,139.735328,716
13109,鈴ヶ森中学校,東京都品川区南大井2-3-14,避難所,900,-1,0,0,0,0,0,1,1,,35.592997,139.737689,717
13110,かみよん工房,東京都目黒区,補完避難所,-1,-1,1,0,0,0,0,0,1,,35.641925,139.692268,718
13110,ひまわりプラザ,東京都目黒区,補完避難所,-1,-1,1,0,0,0,0,0,3,,35.630839,139.690923,719
13110,めぐろ学校サポートセンター,東京都目黒区,第一次避難場所,-1,-1,0,0,0,0,0,1,3,,35.6393121709,139.70262816,720
13110,烏森住区センター,東京都目黒区上目黒三丁目44番2号,補完避難所,-1,-1,1,0,0,0,0,0,1,,35.643932,139.691644,721
13110,烏森小学校,東京都目黒区上目黒3-37-27,第一次避難場所,-1,-1,0,0,0,0,0,1,1,,35.644434,139.692663,722
13110,緑ヶ丘小学校,東京都目黒区緑が丘2-13-1,第一次避難場所,-1,-1,0,0,0,0,0,1,1,,35.610231,139.673486,723
13110,屋雲住区センター,東京都目黒区八雲一丁目10番5号,補完避難所,-1,-1,1,0,0,0,0,0,1,,35.6187089991,139.67228,724
13110,下目黒住区センター,東京都目黒区下目黒二丁目20番19号,補完避難所,-1,-1,1,0,0,0,0,0,1,,35.632942,139.709904,725
13110,下目黒小学校,東京都目黒区目黒2-7-9,第一次避難場所,-1,-1,0,0,0,0,0,1,1,,35.634186,139.709245,726
13110,下目黒福祉工房,東京都目黒区下目黒3-10-2,補完避難所,-1,-1,1,0,0,0,0,0,1,,35.627853,139.711467,727
13110,宮前小学校,東京都目黒区八雲3-13-21,第一次避難場所,-1,-1,0,0,0,0,0,1,1,,35.615353,139.666999,728
13110,駒場住区センター,東京都目黒区駒場一丁目22番4号,補完避難所,-1,-1,1,0,0,0,0,0,1,,35.656344,139.686555,729
13110,駒場小学校,東京都目黒区駒場3-11-13,第一次避難場所,-1,-1,0,0,0,0,0,1,1,,35.659849,139.681885,730
13110,月光原住区センター,東京都目黒区目黒本町四丁目16番18号,補完避難所,-1,-1,1,0,0,0,0,0,1,,35.622073,139.694686,731
13110,月光原小学校,東京都目黒区目黒本町4-15-3,第一次避難場所,-1,-1,0,0,0,0,0,1,1,,35.623048,139.694997,732
13110,原町住区センター,東京都目黒区南一丁目8番9号,補完避難所,-1,-1,1,0,0,0,0,0,1,,35.6151,139.689352,733
13110,原町小学校,東京都目黒区原町2-18-12,第一次避難場所,-1,-1,0,0,0,0,0,1,1,,35.615576,139.690692,734
13110,五本木住区センター,東京都目黒区中央町二丁目17番2号,補完避難所,-1,-1,1,0,0,0,0,0,1,,35.633039,139.689258,735
13110,五本木小学校,東京都目黒区五本木2-24-3,第一次避難場所,-1,-1,0,0,0,0,0,1,1,,35.63413,139.687719,736
13110,向原住区センター,東京都目黒区目黒本町五丁目22番11号,補完避難所,-1,-1,1,0,0,0,0,0,1,,35.618718,139.698622,737
13110,向原小学校,東京都目黒区目黒本町6-7-15,第一次避難場所,-1,-1,0,0,0,0,0,1,1,,35.618521,139.695719,738
13110,自由が丘住区センター,東京都目黒区自由が丘一丁目24番12号,補完避難所,-1,-1,1,0,0,0,0,0,1,,35.609913,139.669161,739
13110,自由が丘住区センター宮前分室,東京都目黒区八雲三丁目22番15号,補完避難所,-1,-1,1,0,0,0,0,0,1,,35.61564,139.665403,740
13110,上目黒住区センター,東京都目黒区祐天寺二丁目6番6号,補完避難所,-1,-1,1,0,0,0,0,0,1,,35.637083,139.693766,741
13110,上目黒小学校,東京都目黒区五本木1-12-13,第一次避難場所,-1,-1,0,0,0,0,0,1,1,,35.638685,139.690358,742
13110,上目黒福祉工房,東京都目黒区上目黒3-10-8,補完避難所,-1,-1,1,0,0,0,0,0,1,,35.643608,139.697227,743
13110,心身障害者センターあいアイ館,東京都目黒区八雲1-1-8,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.620298,139.672887,744
13110,菅刈住区センター,東京都目黒区青葉台二丁目10番18号,補完避難所,-1,-1,1,0,0,0,0,0,1,,35.649801,139.695613,745
13110,菅刈小学校,東京都目黒区青葉台3-3-26,第一次避難場所,-1,-1,0,0,0,0,0,1,1,,35.651683,139.69244,746
13110,大岡山西住区センター,東京都目黒区平町一丁目15番12号,補完避難所,-1,-1,1,0,0,0,0,0,1,,35.615863,139.679226,747
13110,大岡山東住区センター,東京都目黒区碑文谷三丁目15番5号,補完避難所,-1,-1,1,0,0,0,0,0,1,,35.617849,139.684212,748
13110,大橋えのき園,東京都目黒区大橋2-19-38,補完避難所,-1,-1,1,0,0,0,0,0,1,,35.655349,139.681969,749
13110,大岡山小学校,東京都目黒区平町2-3-1,第一次避難場所,-1,-1,0,0,0,0,0,1,1,,35.615076,139.682942,750
13110,第一中学校,東京都目黒区大橋2-11-1,第一次避難場所,-1,-1,0,0,0,0,0,1,1,,35.654655,139.686357,751
13110,第九中学校,東京都目黒区洗足1-29-26,第一次避難場所,-1,-1,0,0,0,0,0,1,1,,35.613688,139.694858,752
13110,第四中学校,東京都目黒区下目黒6-18-2,第一次避難場所,-1,-1,0,0,0,0,0,1,1,,35.628575,139.69683,753
13110,第七中学校,東京都目黒区碑文谷1-1-33,第一次避難場所,-1,-1,0,0,0,0,0,1,1,,35.622964,139.691803,754
13110,第十一中学校,東京都目黒区緑が丘1-8-1,第一次避難場所,-1,-1,0,0,0,0,0,1,1,,35.609466,139.679137,755
13110,第十中学校,東京都目黒区八雲5-2-1,第一次避難場所,-1,-1,0,0,0,0,0,1,1,,35.624353,139.668693,756
13110,第八中学校,東京都目黒区碑文谷4-19-25,第一次避難場所,-1,-1,0,0,0,0,0,1,1,,35.619687,139.682526,757
13110,第六中学跡地,東京都目黒区中央町二丁目32番5号,第一次避難場所,-1,-1,0,0,0,0,0,1,3,,35.6313851454,139.688684609,758
13110,鷹番住区センター,東京都目黒区鷹番三丁目17番20号,補完避難所,-1,-1,1,0,0,0,0,0,1,,35.628225,139.683159,759
13110,鷹番小学校,東京都目黒区中央町1-20-26,第一次避難場所,-1,-1,0,0,0,0,0,1,1,,35.627686,139.690191,760
13110,中根住区センター,東京都目黒区大岡山一丁目37番2号,補完避難所,-1,-1,1,0,0,0,0,0,1,,35.612696,139.679549,761
13110,中根小学校,東京都目黒区緑が丘1-1-1,第一次避難場所,-1,-1,0,0,0,0,0,1,1,,35.612715,139.67836,762
13110,中目黒スクエア,東京都目黒区,補完避難所,-1,-1,1,0,0,0,0,0,3,,35.6404069991,139.703051,763
13110,中目黒小学校,東京都目黒区中目黒3-13-32,第一次避難場所,-1,-1,0,0,0,0,0,1,1,,35.640018,139.699329,764
13110,田道ふれあい館,東京都目黒区,補完避難所,-1,-1,1,0,0,0,0,0,3,,35.6367329991,139.708201,765
13110,田道住区センター三田分室,東京都目黒区三田二丁目10番33号,補完避難所,-1,-1,1,0,0,0,0,0,1,,35.638819,139.712487,766
13110,田道小学校,東京都目黒区目黒1-15-28,第一次避難場所,-1,-1,0,0,0,0,0,1,1,,35.637435,139.709023,767
13110,都立駒場高校,東京都目黒区大橋2-18-1,第一次避難場所,-1,-1,0,0,0,0,0,1,1,,35.655183,139.685274,768
13110,都立芸術高校,東京都目黒区大橋2-18-58,第一次避難場所,-1,-1,0,0,0,0,0,1,1,,35.654544,139.684497,769
13110,都立国際高校,東京都目黒区駒場2-19-59,第一次避難場所,-1,-1,0,0,0,0,0,1,1,,35.6591539991,139.678969,770
13110,都立大附属高校及びめぐろ区民キャンパス,東京都目黒区,第一次避難場所,-1,-1,0,0,0,0,0,1,3,,35.6211285542,139.672087831,771
13110,都立目黒高校,東京都目黒区祐天寺2-7-15,第一次避難場所,-1,-1,0,0,0,0,0,1,1,,35.6373789991,139.694774,772
13110,東根住区センター,東京都目黒区東が丘一丁目7番14号,補完避難所,-1,-1,1,0,0,0,0,0,1,,35.627272,139.669996,773
13110,東根小学校,東京都目黒区東が丘1-20-1,第一次避難場所,-1,-1,0,0,0,0,0,1,1,,35.62713,139.667999,774
13110,東山住区センター,東京都目黒区東山三丁目19番18号,補完避難所,-1,-1,1,0,0,0,0,0,1,,35.64867,139.687133,775
13110,東山小学校,東京都目黒区東山2-24-25,第一次避難場所,-1,-1,0,0,0,0,0,1,1,,35.646961,139.685802,776
13110,東山地区センター,東京都目黒区,補完避難所,-1,-1,1,0,0,0,0,0,3,,35.647934,139.685413,777
13110,東山中学校,東京都目黒区東山1-24-31,第一次避難場所,-1,-1,0,0,0,0,0,1,1,,35.646489,139.690246,778
13110,特別養護老人ホーム駒場苑,東京都目黒区大橋2-19-1,二次避難所,-1,-1,0,0,0,0,0,1,4,,35.6554312161,139.682959638,779
13110,特別養護老人ホーム清徳苑,東京都目黒区,二次避難所,-1,-1,0,0,0,0,0,1,4,,35.6227668556,139.698096725,780
13110,特別養護老人ホーム青葉台さくら苑,東京都目黒区青葉台3-21-6,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.649489,139.692052,781
13110,特別養護老人ホーム中目黒,東京都目黒区中目黒5-7-35,二次避難所,-1,-1,0,0,0,0,0,1,4,,35.6360995336,139.700897955,782
13110,特別養護老人ホーム東が丘,東京都目黒区東が丘1-6-4,二次避難所,-1,-1,0,0,0,0,0,1,4,,35.6263249991,139.670526,783
13110,特別養護老人ホーム東山,東京都目黒区東山3-24-6,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.647307,139.68591,784
13110,南部地区センター,東京都目黒区,補完避難所,-1,-1,1,0,0,0,0,0,3,,35.625277,139.695215,785
13110,八雲小学校,東京都目黒区八雲2-5-1,第一次避難場所,-1,-1,0,0,0,0,0,1,1,,35.617937,139.671277,786
13110,碑住区センター,東京都目黒区碑文谷二丁目16番6号,補完避難所,-1,-1,1,0,0,0,0,0,1,,35.620768,139.687667,787
13110,碑小学校,東京都目黒区碑文谷1-18-2,第一次避難場所,-1,-1,0,0,0,0,0,1,1,,35.6193539991,139.690525,788
13110,碑文谷公園,東京都目黒区,第一次避難場所,-1,-1,0,0,0,0,0,1,1,,35.62587,139.68228,789
13110,不動住区センター,東京都目黒区下目黒六丁目8番23号,補完避難所,-1,-1,1,0,0,0,0,0,1,,35.626409,139.701038,790
13110,不動小学校,東京都目黒区下目黒6-11-35,第一次避難場所,-1,-1,0,0,0,0,0,1,1,,35.627131,139.699107,791
13110,目黒区区民センター,東京都目黒区,補完避難所,-1,-1,1,0,0,0,0,0,1,,35.6355119991,139.708469,792
13110,目黒中央中学校,東京都目黒区中央町2-32-5,第一次避難場所,-1,-1,0,0,0,0,0,1,4,,35.6346377736,139.693782829,793
13110,油面住区センター,東京都目黒区中町一丁目6番23号,補完避難所,-1,-1,1,0,0,0,0,0,1,,35.631375,139.699769,794
13110,油面小学校,東京都目黒区中町1-5-4,第一次避難場所,-1,-1,0,0,0,0,0,1,1,,35.632463,139.698413,795
13110,緑が丘コミュニティーセンター（別館）,東京都目黒区緑が丘二丁目7番20号,補完避難所,-1,-1,1,0,0,0,0,0,3,,35.6094379991,139.674304,796
13110,緑が丘コミュニティーセンター（本館）,東京都目目黒区緑が丘二丁目14番23号,補完避難所,-1,-1,1,0,0,0,0,0,4,,35.609362,139.673309,797
13111,うめのき園（本園）,東京都大田区東糀谷5-17-14-101,福祉避難所,-1,-1,0,0,0,0,0,1,1,,35.557474,139.744524,798
13111,おなづか小学校,東京都大田区西蒲田1-19-1,避難所,-1,-1,0,0,0,0,0,1,1,,35.570777,139.712636,799
13111,くすのき園,東京都大田区南六郷3-23-9,福祉避難所,-1,-1,0,0,0,0,0,1,1,,35.541337,139.714499,800
13111,こども発達センターわかばの家,東京都大田区千鳥3-7-5,福祉避難所,-1,-1,0,0,0,0,0,1,1,,35.573027,139.690361,801
13111,コミュニティセンター羽田旭,東京都大田区羽田旭町7-1,避難所,-1,-1,0,0,0,0,0,1,1,,35.553648,139.747272,802
13111,こらぼ大森,東京都大田区大森西2-16-2,避難所,-1,-1,0,0,0,0,0,1,1,,35.576816,139.730052,803
13111,しいのき園,東京都大田区西糀谷2-9-12,福祉避難所,-1,-1,0,0,0,0,0,1,4,,35.5603322275,139.737555608,804
13111,ふれあいはすぬま,東京都大田区西蒲田3-19-1,避難所,-1,-1,0,0,0,0,0,1,1,,35.56817,139.707866,805
13111,安方中学校,東京都大田区東矢口2-1-1,避難所,-1,-1,0,0,0,0,0,1,1,,35.566722,139.70161,806
13111,羽田小学校,東京都大田区羽田3-3-14,避難所,-1,-1,0,0,0,0,0,1,1,,35.547976,139.746163,807
13111,羽田中学校,東京都大田区東糀谷6-10-12,避難所,-1,-1,0,0,0,0,0,1,1,,35.556975,139.750385,808
13111,開桜小学校,東京都大田区大森西2-26-3,避難所,-1,-1,0,0,0,0,0,1,1,,35.575749,139.731551,809
13111,貝塚中学校,東京都大田区中馬込3-13-1,避難所,-1,-1,0,0,0,0,0,1,1,,35.593912,139.705025,810
13111,蒲田小学校,東京都大田区蒲田1-30-1,避難所,-1,-1,0,0,0,0,0,1,1,,35.563833,139.720413,811
13111,蒲田中学校,東京都大田区蒲田1-12-5,避難所,-1,-1,0,0,0,0,0,1,1,,35.566055,139.719163,812
13111,蒲田電車区一帯,東京都大田区,避難場所,56800,65700,0,0,0,0,0,1,3,,35.557172996,139.713541662,813
13111,久が原福祉園,東京都大田区久が原1-2-5,福祉避難所,-1,-1,0,0,0,0,0,1,1,,35.587362,139.692993,814
13111,久原小学校,東京都大田区久が原4-12-10,避難所,-1,-1,0,0,0,0,0,1,1,,35.580275,139.694165,815
13111,御園中学校,東京都大田区西蒲田8-5-1,避難所,-1,-1,0,0,0,0,0,1,1,,35.561222,139.712026,816
13111,高畑小学校,東京都大田区西六郷3-28-23,避難所,-1,-1,0,0,0,0,0,1,1,,35.545031,139.706472,817
13111,山王小学校,東京都大田区山王1-26-33,避難所,-1,-1,0,0,0,0,0,1,1,,35.592024,139.725523,818
13111,志茂田小学校,東京都大田区西六郷1-4-2,避難所,-1,-1,0,0,0,0,0,1,1,,35.55514,139.711443,819
13111,志茂田中学校,東京都大田区西六郷1-4-10,避難所,-1,-1,0,0,0,0,0,1,1,,35.555557,139.710387,820
13111,出雲小学校,東京都大田区本羽田1-2-4,避難所,-1,-1,0,0,0,0,0,1,1,,35.550113,139.725497,821
13111,出雲中学校,東京都大田区本羽田3-4-15,避難所,-1,-1,0,0,0,0,0,1,1,,35.549058,139.737441,822
13111,小池小学校,東京都大田区上池台2-22-7,避難所,-1,-1,0,0,0,0,0,1,1,,35.59769,139.694773,823
13111,昭和島野球場一帯,東京都大田区,避難場所,21200,65300,0,0,0,0,0,1,3,,35.570708,139.747456,824
13111,松仙小学校,東京都大田区久が原1-11-1,避難所,-1,-1,0,0,0,0,0,1,1,,35.585663,139.690971,825
